Código,Clave,Descripción,Numero de Familia,Descripción Familia,Familia 
22507,PRD-L,"Pala redonda mango largo 44', PRETUL",P299,Palas nacionales,PALAS
22508,PCD-L,"Pala cuadrada, mango largo 44', PRETUL",P299,Palas nacionales,PALAS
22511,PCD-X,"Pala cuadrada, puño 'Y', mango 28', PRETUL",P299,Palas nacionales,PALAS
25022,PES-LRP,"Pala escarramán, mango largo, PRETUL",P299,Palas nacionales,PALAS
45027,PCY-UR,"Pala cuadrada, puño 'Y', mango de madera, Urreola, TRUPER",P299,Palas nacionales,PALAS
10038,PAZAR-5,"Pala azada redonda # 5, sin mango, TRUPER",P299,Palas nacionales,PALAS
10039,PAZAC-5,"Pala azada cuadrada # 5, sin mango, TRUPER",P299,Palas nacionales,PALAS
10257,PAZAC-6,"Pala azada cuadrada # 6, sin mango, TRUPER",P299,Palas nacionales,PALAS
10263,PAZAR-6,"Pala azada redonda # 6, sin mango, TRUPER",P299,Palas nacionales,PALAS
16018,PLE-18,"Pala plegable de 18', TRUPER",P299,Palas nacionales,PALAS
17150,PRY-F,"Pala redonda Tru Pro, puño 'Y', mango de fibra de vidrio",P299,Palas nacionales,PALAS
17151,PCY-F,"Pala cuadrada Tru Pro, puño 'Y', mango de fibra de vidrio",P299,Palas nacionales,PALAS
17152,PES-F,"Pala escarramán Tru Pro, puño 'Y', mango de fibra de vidrio",P299,Palas nacionales,PALAS
17153,PCAY-F,"Pala carbonera Tru Pro, puño 'Y', mango de fibra de vidrio",P299,Palas nacionales,PALAS
17166,PRL-F,"Pala redonda Tru Pro, mango largo de fibra de vidrio 48'",P299,Palas nacionales,PALAS
17167,PCL-F,"Pala cuadrada Tru Pro, mango largo de fibra de vidrio 48'",P299,Palas nacionales,PALAS
19663,PAZAC-3,"Pala azada cuadrada # 3, sin mango, TRUPER",P299,Palas nacionales,PALAS
19664,PAZAC-4,"Pala azada cuadrada # 4, sin mango, TRUPER",P299,Palas nacionales,PALAS
19665,PAZAR-3,"Pala azada redonda # 3, sin mango, TRUPER",P299,Palas nacionales,PALAS
19666,PAZAR-4,"Pala azada redonda # 4, sin mango, TRUPER",P299,Palas nacionales,PALAS
101963,T210-9X,"Pinza para electricista 9' c/ponchador de terminales, EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
102393,PEX-8X,"Pinzas de extensión 8' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
102394,PEX-12X,"Pinzas de extensión 12' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
102426,T211-9X,Pinza para electricista 9' alta palanca mango Comfort Grip,P108,Pinzas,"PINZAS 
MINIATURA"
102427,T202-5X,"Pinza corte diagonal 5' alta palanca, Comfort Grip, EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
102428,T202-8X,"Pinza corte diagonal 8' alta palanca, Comfort Grip, EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
103012,PMU-8EX,"Pinza multiuso 9' electricista, comfort grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
103013,PMU-8PX,"Pinza multiuso 8' punta larga, comfort grip, TRUPER expert",P108,Pinzas,"PINZAS 
MINIATURA"
12347,T201-6X,"Pinza para electricista 6' alta palanca, Comfort Grip,EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
12348,T203-7X,"Pinza punta y corte 7' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
12349,T202-7X,"Pinza corte diagonal 7' alta palanca, Comfort Grip, EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
12350,T200-8X,"Pinza electricista 8' uso rudo, alta palanca, Comfort Grip",P108,Pinzas,"PINZAS 
MINIATURA"
12351,T200-9X,"Pinza electricista 9' uso rudo, alta palanca, Comfort Grip",P108,Pinzas,"PINZAS 
MINIATURA"
13065,PCH-8X,"Pinzas de chofer 8' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
13066,PCH-10X,"Pinzas de chofer 10' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
13068,PEX-10X,"Pinzas de extensión 10' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17329,T201-7X,"Pinza para electricista 7' alta palanca, Comfort Grip,EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17330,T201-8X," Pinza para electricista 8' alta palanca,Comfort Grip,EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17331,T202-6X,"Pinza corte diagonal 6' alta palanca, Comfort Grip, EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17334,T203-6X,"Pinza punta y corte 6' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17336,T203-8X,"Pinza punta y corte 8' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17337,T302-6X,"Pinza punta curva 6' mango Comfort Grip, TRUPER EXPERT",P108,Pinzas,"PINZAS 
MINIATURA"
17338,T200-7X,"Pinza electricista 7' uso rudo, alta palanca, Comfort Grip",P108,Pinzas,"PINZAS 
MINIATURA"
17361,PA-366,"Pinza punta recta 7' para cerrar anillos, mango de PVC",P108,Pinzas,"PINZAS 
MINIATURA"
17362,PA-367,"Pinza punta a 90° 6-3/4' para cerrar anillos, mango de PVC",P108,Pinzas,"PINZAS 
MINIATURA"
17363,PA-368,"Pinza punta recta 7' para abrir anillos, mango de PVC",P108,Pinzas,"PINZAS 
MINIATURA"
17364,PA-369,"Pinza punta a 90° 6-3/4' para abrir anillos, mango de PVC",P108,Pinzas,"PINZAS 
MINIATURA"
17365,PM-PC4,"Mini pinza de punta curva 5' mango Comfort Grip, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17366,PM-PU4,"Mini pinza de punta y corte 5' mango Comfort Grip, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17367,PM-CD4,"Mini pinza de corte diagonal 4' mango Comfort Grip, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17368,PM-TN4,"Mini pinza tipo tenaza 4' mango Comfort Grip, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17370,PM-PR4,"Mini pinza de punta redonda 5' mango Comfort Grip, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17371,PM-PE4,"Mini pinza para electricista 5' mango Comfort Grip, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
18200,JGO-MP-DJ,Juego 6 desarmadores de joyero y 4 mini pinzas Comfort Grip,P108,Pinzas,"PINZAS 
MINIATURA"
18216,JGO-PEPI-3,"Juego con 2 pinzas y 1 llave ajustable mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
22603,PEL-7P,"Pinza para electricista 7' mango de PVC, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22606,218-P,"Pinza para electricista 8' uso rudo, mango de PVC, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22609,PEL-8P,"Pinza para electricista 8' mango de PVC, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22612,219-P,"Pinza para electricista 9' uso rudo, mango de PVC, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22662,PMP-PU4,"Mini pinza de punta y corte 5', PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22663,PMP-CD4,"Mini pinza de corte diagonal 4', PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22664,PMP-TN4,"Mini pinza tipo tenaza 4', PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22666,PMP-PR4,"Mini pinza de punta redonda 5', PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22670,PPC-6PX,"Pinza de punta y corte 6' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22671,PPC-8PX,"Pinza de punta y corte 8' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22672,PCH-6PX,"Pinza de chofer 6' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22673,PCH-8PX,"Pinza de chofer 8' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22674,PEL-8PX,"Pinza para electricista 8' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22675,PCD-6PX,"Pinza de corte diagonal 6' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22676,PEL-7PX,"Pinza para electricista 7' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22677,PPC-7PX,"Pinza de punta y corte 7' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22678,PCD-7PX,"Pinza de corte diagonal 7' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22708,PEL-8PG,"Pinza para electricista 8' mango de vinil, a granel, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
22971,JGO-PIN5,"Juego de 4 pinzas y 1 llave ajustable, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27154,218-PX,"Pinza p/electricista 8' uso rudo, Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27155,219-PX,"Pinza p/electricista 9' uso rudo, Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27156,PEL-6PX,"Pinza para electricista 6' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27157,PEX-8PX,"Pinza de extensión 8' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27158,PEX-10PX,"Pinza de extensión 10' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27159,PEX-12PX,"Pinza de extensión 12' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27160,PCD-8PX,"Pinza de corte diagonal 8' mango Comfort Grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
27161,PCH-10PX,"Pinza de chofer 10', mango comfort grip, PRETUL",P108,Pinzas,"PINZAS 
MINIATURA"
100138,T210-8,"Pinza para electricista 8' alta palanca mango PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
100579,T200-9,"Pinza para electricista 9' mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
102482,PEX-7E,"Pinza de extensión 7', mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
102483,PEX-10E,"Pinza de extensión 10', mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
102484,PEX-12E,"Pinza de extensión 12', mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
102485,PEX-16E,"Pinza de extensión 16', mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
103570,PCR-6,"Pinza de corte al ras 6' mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
12353,T202-8,"Pinza de corte diagonal 8' mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17300,PCH-6,"Pinza de chofer 6' mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17301,PCH-8,"Pinza de chofer 8' mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17302,PCH-10,"Pinza de chofer 10' mango de PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17303,T201-7,"Pinza para electricista 7' uso rudo, mango PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
17304,T201-8,"Pinza para electricista 8' uso rudo, mango PVC, TRUPER",P108,Pinzas,"PINZAS 
MINIATURA"
